"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
10207 752.396689 752.396689 542.516689 542.516689
10222 752.396671 752.396671 542.516671 542.516671
10235 752.396669 752.396669 542.516669 542.516669
10241 752.396661 752.396661 542.516661 542.516661
10246 752.396657 752.396657 542.516657 542.516657
10255 752.396649 752.396649 542.516649 542.516649
10256 752.396647 752.396647 542.516647 542.516647
10260 752.396646 752.396646 542.516646 542.516646
10261 752.396641 752.396641 542.516641 542.516641
10262 752.396636 752.396636 542.516636 542.516636
10263 752.396636 752.396636 542.516636 542.516636
10268 752.396627 752.396627 542.516627 542.516627
10284 752.396621 752.396621 542.516621 542.516621
10290 752.396610 752.396610 542.516610 542.516610
10295 752.396604 752.396604 542.516604 542.516604
10301 752.396597 752.396597 542.516597 542.516597
10306 752.396593 752.396593 542.516593 542.516593
10320 752.396585 752.396585 542.516585 542.516585
10324 752.396581 752.396581 542.516581 542.516581
10325 752.396575 752.396575 542.516575 542.516575
10333 752.396571 752.396571 542.516571 542.516571
10334 752.396568 752.396568 542.516568 542.516568
10342 752.396564 752.396564 542.516564 542.516564
10343 752.396563 752.396563 542.516563 542.516563
10351 752.396545 752.396545 542.516545 542.516545
10361 752.396532 752.396532 542.516532 542.516532
10362 752.396521 752.396521 542.516521 542.516521
10382 752.396517 752.396517 542.516517 542.516517
10383 752.396513 752.396513 542.516513 542.516513
10385 752.396510 752.396510 542.516510 542.516510
10386 752.396499 752.396499 542.516499 542.516499
10402 752.396489 752.396489 542.516489 542.516489
10415 752.396484 752.396484 542.516484 542.516484
10421 752.396478 752.396478 542.516478 542.516478
10422 752.396475 752.396475 542.516475 542.516475
10437 752.396470 752.396470 542.516470 542.516470
10442 752.396459 752.396459 542.516459 542.516459
10444 752.396458 752.396458 542.516458 542.516458
10449 752.396455 752.396455 542.516455 542.516455
10461 752.396447 752.396447 542.516447 542.516447
10465 752.396443 752.396443 542.516443 542.516443
10477 752.396432 752.396432 542.516432 542.516432
10482 752.396429 752.396429 542.516429 542.516429
10484 752.396425 752.396425 542.516425 542.516425
10485 752.396423 752.396423 542.516423 542.516423
10490 752.396411 752.396411 542.516411 542.516411
10502 752.396398 752.396398 542.516398 542.516398
10521 752.396382 752.396382 542.516382 542.516382
10535 752.396378 752.396378 542.516378 542.516378
10541 752.396377 752.396377 542.516377 542.516377
10543 752.396376 752.396376 542.516376 542.516376
10547 752.396369 752.396369 542.516369 542.516369
10552 752.396366 752.396366 542.516366 542.516366
10555 752.396363 752.396363 542.516363 542.516363
10557 752.396362 752.396362 542.516362 542.516362
10564 752.396353 752.396353 542.516353 542.516353
10565 752.396347 752.396347 542.516347 542.516347
10583 752.396340 752.396340 542.516340 542.516340
10586 752.396340 752.396340 542.516340 542.516340
10588 752.396329 752.396329 542.516329 542.516329
10601 752.396325 752.396325 542.516325 542.516325
10604 752.396325 752.396325 542.516325 542.516325
10605 752.396324 752.396324 542.516324 542.516324
10606 752.396317 752.396317 542.516317 542.516317
10613 752.396309 752.396309 542.516309 542.516309
10621 752.396301 752.396301 542.516301 542.516301
10626 752.396300 752.396300 542.516300 542.516300
10638 752.396298 752.396298 542.516298 542.516298
10643 752.396298 752.396298 542.516298 542.516298
10644 752.396297 752.396297 542.516297 542.516297
10645 752.396293 752.396293 542.516293 542.516293
10653 752.396292 752.396292 542.516292 542.516292
10657 752.396287 752.396287 542.516287 542.516287
10663 752.396283 752.396283 542.516283 542.516283
10664 752.396279 752.396279 542.516279 542.516279
10665 752.396276 752.396276 542.516276 542.516276
10683 752.396267 752.396267 542.516267 542.516267
10685 752.396267 752.396267 542.516267 542.516267
10702 752.396262 752.396262 542.516262 542.516262
10707 752.396261 752.396261 542.516261 542.516261
10711 752.396259 752.396259 542.516259 542.516259
10714 752.396254 752.396254 542.516254 542.516254
10721 752.396251 752.396251 542.516251 542.516251
10725 752.396250 752.396250 542.516250 542.516250
10729 752.396243 752.396243 542.516243 542.516243
10741 752.396239 752.396239 542.516239 542.516239
10746 752.396239 752.396239 542.516239 542.516239
10749 752.396233 752.396233 542.516233 542.516233
10762 752.396227 752.396227 542.516227 542.516227
10769 752.396223 752.396223 542.516223 542.516223
10781 752.396219 752.396219 542.516219 542.516219
10782 752.396216 752.396216 542.516216 542.516216
10786 752.396210 752.396210 542.516210 542.516210
10802 752.396206 752.396206 542.516206 542.516206
10808 752.396203 752.396203 542.516203 542.516203
10823 752.396202 752.396202 542.516202 542.516202
10825 752.396192 752.396192 542.516192 542.516192
10841 752.396190 752.396190 542.516190 542.516190
10844 752.396183 752.396183 542.516183 542.516183
10863 752.396182 752.396182 542.516182 542.516182
10864 752.396180 752.396180 542.516180 542.516180
10867 752.396178 752.396178 542.516178 542.516178
10872 752.396177 752.396177 542.516177 542.516177
10878 752.396176 752.396176 542.516176 542.516176
10881 752.396175 752.396175 542.516175 542.516175
10883 752.396172 752.396172 542.516172 542.516172
10886 752.396171 752.396171 542.516171 542.516171
10890 752.396168 752.396168 542.516168 542.516168
10892 752.396167 752.396167 542.516167 542.516167
10893 752.396166 752.396166 542.516166 542.516166
10904 752.396166 752.396166 542.516166 542.516166
10905 752.396165 752.396165 542.516165 542.516165
10907 752.396163 752.396163 542.516163 542.516163
10908 752.396160 752.396160 542.516160 542.516160
10923 752.396158 752.396158 542.516158 542.516158
10931 752.396154 752.396154 542.516154 542.516154
10941 752.396149 752.396149 542.516149 542.516149
10954 752.396149 752.396149 542.516149 542.516149
10962 752.396146 752.396146 542.516146 542.516146
10968 752.396145 752.396145 542.516145 542.516145
10974 752.396144 752.396144 542.516144 542.516144
10981 752.396141 752.396141 542.516141 542.516141
10982 752.396138 752.396138 542.516138 542.516138
10984 752.396136 752.396136 542.516136 542.516136
11000 752.396135 752.396135 542.516135 542.516135
11002 752.396132 752.396132 542.516132 542.516132
11003 752.396130 752.396130 542.516130 542.516130
11004 752.396129 752.396129 542.516129 542.516129
11006 752.396123 752.396123 542.516123 542.516123
11022 752.396117 752.396117 542.516117 542.516117
11042 752.396117 752.396117 542.516117 542.516117
11043 752.396116 752.396116 542.516116 542.516116
11044 752.396115 752.396115 542.516115 542.516115
11050 752.396111 752.396111 542.516111 542.516111
11062 752.396111 752.396111 542.516111 542.516111
11063 752.396105 752.396105 542.516105 542.516105
11064 752.396104 752.396104 542.516104 542.516104
11074 752.396103 752.396103 542.516103 542.516103
11078 752.396103 752.396103 542.516103 542.516103
11082 752.396102 752.396102 542.516102 542.516102
11083 752.396097 752.396097 542.516097 542.516097
11101 752.396094 752.396094 542.516094 542.516094
11102 752.396093 752.396093 542.516093 542.516093
11103 752.396092 752.396092 542.516092 542.516092
11121 752.396089 752.396089 542.516089 542.516089
11129 752.396087 752.396087 542.516087 542.516087
11141 752.396086 752.396086 542.516086 542.516086
11162 752.396083 752.396083 542.516083 542.516083
11165 752.396079 752.396079 542.516079 542.516079
11181 752.396076 752.396076 542.516076 542.516076
11183 752.396076 752.396076 542.516076 542.516076
11195 752.396073 752.396073 542.516073 542.516073
11204 752.396068 752.396068 542.516068 542.516068
11221 752.396066 752.396066 542.516066 542.516066
11224 752.396064 752.396064 542.516064 542.516064
11225 752.396060 752.396060 542.516060 542.516060
11241 752.396055 752.396055 542.516055 542.516055
11254 752.396052 752.396052 542.516052 542.516052
11261 752.396050 752.396050 542.516050 542.516050
11265 752.396049 752.396049 542.516049 542.516049
11267 752.396046 752.396046 542.516046 542.516046
11270 752.396045 752.396045 542.516045 542.516045
11281 752.396044 752.396044 542.516044 542.516044
11287 752.396042 752.396042 542.516042 542.516042
11298 752.396042 752.396042 542.516042 542.516042
11302 752.396040 752.396040 542.516040 542.516040
11303 752.396036 752.396036 542.516036 542.516036
11321 752.396034 752.396034 542.516034 542.516034
11322 752.396034 752.396034 542.516034 542.516034
11324 752.396032 752.396032 542.516032 542.516032
11331 752.396032 752.396032 542.516032 542.516032
11336 752.396031 752.396031 542.516031 542.516031
11343 752.396029 752.396029 542.516029 542.516029
11354 752.396029 752.396029 542.516029 542.516029
11360 752.396028 752.396028 542.516028 542.516028
11361 752.396028 752.396028 542.516028 542.516028
11362 752.396026 752.396026 542.516026 542.516026
11369 752.396025 752.396025 542.516025 542.516025
11374 752.396024 752.396024 542.516024 542.516024
11381 752.396024 752.396024 542.516024 542.516024
11382 752.396021 752.396021 542.516021 542.516021
11383 752.396021 752.396021 542.516021 542.516021
11389 752.396020 752.396020 542.516020 542.516020
11391 752.396020 752.396020 542.516020 542.516020
11401 752.396015 752.396015 542.516015 542.516015
11421 752.396012 752.396012 542.516012 542.516012
11434 752.396011 752.396011 542.516011 542.516011
11441 752.396009 752.396009 542.516009 542.516009
11446 752.396008 752.396008 542.516008 542.516008
11461 752.396003 752.396003 542.516003 542.516003
11481 752.396001 752.396001 542.516001 542.516001
11482 752.396000 752.396000 542.516000 542.516000
11483 752.395999 752.395999 542.515999 542.515999
11501 752.395997 752.395997 542.515997 542.515997
11502 752.395996 752.395996 542.515996 542.515996
11521 752.395995 752.395995 542.515995 542.515995
11527 752.395994 752.395994 542.515994 542.515994
11544 752.395992 752.395992 542.515992 542.515992
11565 752.395991 752.395991 542.515991 542.515991
11573 752.395990 752.395990 542.515990 542.515990
11574 752.395990 752.395990 542.515990 542.515990
11577 752.395988 752.395988 542.515988 542.515988
11581 752.395987 752.395987 542.515987 542.515987
11585 752.395987 752.395987 542.515987 542.515987
11602 752.395985 752.395985 542.515985 542.515985
11603 752.395984 752.395984 542.515984 542.515984
11607 752.395983 752.395983 542.515983 542.515983
11620 752.395983 752.395983 542.515983 542.515983
11622 752.395982 752.395982 542.515982 542.515982
11624 752.395981 752.395981 542.515981 542.515981
11625 752.395981 752.395981 542.515981 542.515981
11643 752.395979 752.395979 542.515979 542.515979
11649 752.395978 752.395978 542.515978 542.515978
11661 752.395975 752.395975 542.515975 542.515975
11683 752.395975 752.395975 542.515975 542.515975
11684 752.395973 752.395973 542.515973 542.515973
11691 752.395973 752.395973 542.515973 542.515973
11702 752.395972 752.395972 542.515972 542.515972
11703 752.395970 752.395970 542.515970 542.515970
11713 752.395969 752.395969 542.515969 542.515969
11724 752.395969 752.395969 542.515969 542.515969
11727 752.395967 752.395967 542.515967 542.515967
11730 752.395967 752.395967 542.515967 542.515967
11741 752.395966 752.395966 542.515966 542.515966
11746 752.395965 752.395965 542.515965 542.515965
11750 752.395965 752.395965 542.515965 542.515965
11757 752.395963 752.395963 542.515963 542.515963
11761 752.395962 752.395962 542.515962 542.515962
11768 752.395962 752.395962 542.515962 542.515962
11770 752.395961 752.395961 542.515961 542.515961
11774 752.395961 752.395961 542.515961 542.515961
11781 752.395959 752.395959 542.515959 542.515959
11801 752.395959 752.395959 542.515959 542.515959
11802 752.395958 752.395958 542.515958 542.515958
11814 752.395958 752.395958 542.515958 542.515958
11818 752.395957 752.395957 542.515957 542.515957
11821 752.395956 752.395956 542.515956 542.515956
11826 752.395956 752.395956 542.515956 542.515956
11841 752.395955 752.395955 542.515955 542.515955
11847 752.395954 752.395954 542.515954 542.515954
11863 752.395952 752.395952 542.515952 542.515952
11867 752.395952 752.395952 542.515952 542.515952
11881 752.395951 752.395951 542.515951 542.515951
11900 752.395950 752.395950 542.515950 542.515950
11902 752.395950 752.395950 542.515950 542.515950
11903 752.395950 752.395950 542.515950 542.515950
11912 752.395949 752.395949 542.515949 542.515949
11917 752.395948 752.395948 542.515948 542.515948
11923 752.395948 752.395948 542.515948 542.515948
11925 752.395947 752.395947 542.515947 542.515947
11938 752.395947 752.395947 542.515947 542.515947
11943 752.395946 752.395946 542.515946 542.515946
11944 752.395946 752.395946 542.515946 542.515946
11947 752.395945 752.395945 542.515945 542.515945
11961 752.395945 752.395945 542.515945 542.515945
11962 752.395944 752.395944 542.515944 542.515944
11965 752.395944 752.395944 542.515944 542.515944
11970 752.395944 752.395944 542.515944 542.515944
11978 752.395944 752.395944 542.515944 542.515944
11982 752.395943 752.395943 542.515943 542.515943
11983 752.395943 752.395943 542.515943 542.515943
11990 752.395943 752.395943 542.515943 542.515943
12001 752.395942 752.395942 542.515942 542.515942
12003 752.395940 752.395940 542.515940 542.515940
12008 752.395940 752.395940 542.515940 542.515940
12022 752.395939 752.395939 542.515939 542.515939
12024 752.395939 752.395939 542.515939 542.515939
12025 752.395938 752.395938 542.515938 542.515938
12029 752.395938 752.395938 542.515938 542.515938
12032 752.395938 752.395938 542.515938 542.515938
12034 752.395937 752.395937 542.515937 542.515937
12044 752.395937 752.395937 542.515937 542.515937
12048 752.395937 752.395937 542.515937 542.515937
12051 752.395936 752.395936 542.515936 542.515936
12063 752.395935 752.395935 542.515935 542.515935
12082 752.395935 752.395935 542.515935 542.515935
12083 752.395935 752.395935 542.515935 542.515935
12089 752.395934 752.395934 542.515934 542.515934
12092 752.395933 752.395933 542.515933 542.515933
12106 752.395933 752.395933 542.515933 542.515933
12112 752.395932 752.395932 542.515932 542.515932
12117 752.395931 752.395931 542.515931 542.515931
12124 752.395931 752.395931 542.515931 542.515931
12129 752.395931 752.395931 542.515931 542.515931
12132 752.395930 752.395930 542.515930 542.515930
12143 752.395930 752.395930 542.515930 542.515930
12150 752.395930 752.395930 542.515930 542.515930
12151 752.395929 752.395929 542.515929 542.515929
12153 752.395929 752.395929 542.515929 542.515929
12161 752.395928 752.395928 542.515928 542.515928
12166 752.395928 752.395928 542.515928 542.515928
12169 752.395928 752.395928 542.515928 542.515928
12183 752.395928 752.395928 542.515928 542.515928
12193 752.395927 752.395927 542.515927 542.515927
12194 752.395927 752.395927 542.515927 542.515927
12202 752.395927 752.395927 542.515927 542.515927
12205 752.395927 752.395927 542.515927 542.515927
12208 752.395926 752.395926 542.515926 542.515926
12220 752.395926 752.395926 542.515926 542.515926
12222 752.395926 752.395926 542.515926 542.515926
12223 752.395925 752.395925 542.515925 542.515925
12224 752.395925 752.395925 542.515925 542.515925
12234 752.395925 752.395925 542.515925 542.515925
12237 752.395925 752.395925 542.515925 542.515925
12242 752.395924 752.395924 542.515924 542.515924
12245 752.395924 752.395924 542.515924 542.515924
